이탈여부,부양가족수,교육수준,총거래관계수,12개월비활성개월수,12개월고객접촉횟수,신용한도,회전잔액,1~4분기총이용금액변화,총거래금액,1~4분기거래횟수변화,나이그룹,수입,결혼여부_Married,결혼여부_Single,결혼여부_Unknown,카드등급_Gold,카드등급_Platinum,카드등급_Silver,성별_M
0.0,4,0,5,3,0,0.08681350954478707,-0.28771929824561404,0.869,-0.8207309998066138,0.75,2,4,True,False,False,False,False,False,True
0.0,5,4,4,5,3,0.8019970631424376,0.512280701754386,0.619,-1.004447882421195,0.8,2,3,True,False,False,False,False,False,True
0.0,3,3,4,5,3,0.9107782672540382,0.24982456140350878,1.509,-0.9344420808354283,0.519,2,4,True,False,False,False,False,False,True
0.0,4,4,3,2,1,3.520352422907489,0.2828070175438597,0.623,-1.0980467994585186,0.5,2,3,True,False,False,False,False,True,True
0.0,2,4,4,2,2,3.520352422907489,0.13473684210526315,0.505,-0.9936182556565462,0.684,2,3,True,False,False,False,False,True,True
0.0,1,2,3,2,2,0.700734214390602,0.21333333333333335,0.504,-1.0326822664861728,0.8,2,1,False,False,False,False,False,True,False
1.0,2,4,2,4,3,-0.36542731277533036,-0.895438596491228,0.707,-1.1653451943531232,0.421,3,1,True,False,False,False,False,False,False
1.0,2,5,3,3,3,-0.36542731277533036,-0.895438596491228,0.688,-1.1815896345000967,0.5,3,3,True,False,False,False,False,False,True
0.0,1,4,2,1,2,-0.22672540381791484,0.3529824561403509,1.259,-0.9472055695223361,0.947,4,2,True,False,False,False,False,False,True
0.0,2,3,2,3,0,2.3328046989720996,0.7852631578947369,1.071,-0.6141945465093792,0.714,3,5,True,False,False,False,False,False,True
0.0,2,2,4,1,2,-0.2551541850220264,0.2617543859649123,0.93,-0.9750531812028621,1.167,3,1,True,False,False,False,False,False,False
0.0,0,0,3,2,3,3.520352422907489,0.05824561403508772,1.327,-1.108489653838716,1.364,3,4,False,False,True,False,False,True,True
0.0,3,4,5,3,3,0.7679295154185022,0.6533333333333333,0.869,-0.9189711854573583,1.105,3,5,True,False,False,False,False,False,True
0.0,3,2,4,2,2,0.808575624082232,0.8708771929824561,0.615,-0.9766002707406691,0.762,2,3,False,True,False,False,False,False,True
0.0,4,2,5,3,2,1.0230837004405287,0.312280701754386,0.908,-1.0903113517694836,1.333,2,2,True,False,False,False,False,False,True
0.0,2,3,3,2,3,-0.23236417033773862,0.47649122807017547,0.531,-1.0307484045639141,0.714,2,1,False,True,False,False,False,False,True
0.0,4,4,5,2,0,0.14472834067547724,-0.07578947368421053,0.638,-0.8891897118545736,0.455,2,1,False,True,False,False,False,False,False
0.0,4,0,5,1,2,0.39036710719530104,0.8652631578947368,0.971,-1.0613034229356024,0.882,2,3,True,False,False,False,False,False,True
0.0,3,2,6,1,2,3.520352422907489,-0.051929824561403506,0.603,-0.9847224908141559,0.737,2,4,True,False,False,False,False,False,True
0.0,3,1,4,1,3,0.7727459618208516,0.39228070175438595,2.368,-0.910075420614968,1.273,2,1,False,False,False,False,False,True,False
0.0,2,0,2,1,3,-0.31624082232011747,0.2294736842105263,0.579,-0.8930574356990911,1.263,2,2,False,True,False,False,False,False,True
0.0,1,1,5,1,0,-0.30966226138032305,-0.002807017543859649,1.008,-0.9479791142912396,1.0,3,1,True,False,False,False,False,False,False
0.0,4,4,5,3,0,-0.08340675477239354,0.7150877192982457,0.569,-1.0164378263391993,0.714,2,4,False,True,False,False,False,False,True
0.0,3,4,6,2,3,-0.2859324522760646,-0.09473684210526316,0.616,-1.0350029007928834,0.538,2,2,False,False,False,False,False,False,False
0.0,2,4,5,2,2,-0.36542731277533036,-0.4189473684210526,0.859,-1.076000773544769,1.071,2,1,False,False,False,False,False,False,False
0.0,2,2,4,3,0,2.7262261380323056,0.36,0.75,-1.1235737768323342,0.846,2,4,False,True,False,False,False,False,True
0.0,3,3,4,1,2,-0.36542731277533036,-0.895438596491228,0.81,-0.9402436666022046,0.625,2,3,False,True,False,False,False,False,True
0.0,2,1,6,4,2,1.0959177679882526,0.663859649122807,0.853,-0.8667569135563721,0.357,2,1,False,False,False,False,False,True,False
0.0,2,4,3,1,3,-0.16951541850220264,0.019649122807017545,0.604,-0.9789209050473796,0.407,3,1,True,False,False,False,False,False,False
0.0,2,4,4,3,3,3.520352422907489,0.2736842105263158,0.613,-1.0369367627151422,0.8,3,5,True,False,False,False,False,False,True
1.0,1,1,4,4,3,-0.36542731277533036,-0.17614035087719299,0.838,-1.2365113130922452,0.714,3,2,True,False,False,False,False,False,False
0.0,2,0,2,3,0,1.682466960352423,0.3256140350877193,1.727,-0.9216785921485205,2.0,3,4,True,False,False,False,False,False,True
0.0,5,4,5,2,2,0.07729809104258444,0.3312280701754386,1.073,-1.001353703345581,1.0,2,5,False,True,False,False,False,False,True
0.0,3,5,6,2,2,1.5760352422907489,0.2582456140350877,0.921,-0.8245987236511313,0.923,2,4,False,False,False,False,False,False,True
0.0,1,3,6,3,3,-0.21333333333333335,0.38105263157894737,0.767,-1.147166892283891,0.923,2,3,False,True,False,False,False,False,True
0.0,2,3,4,3,2,0.506784140969163,0.017543859649122806,1.207,-0.9232256816863276,1.455,3,3,True,False,False,False,False,False,True
1.0,1,1,2,3,3,-0.31624082232011747,0.39087719298245616,0.723,-1.187391220266873,0.7,3,4,True,False,False,False,False,False,True
0.0,3,4,3,3,3,3.520352422907489,-0.895438596491228,0.483,-1.0748404563914136,0.35,2,4,False,False,True,False,False,False,True
0.0,2,1,5,3,3,0.7703964757709251,-0.037894736842105266,0.538,-0.925546315993038,0.941,2,2,True,False,False,False,False,False,True
0.0,4,0,4,1,2,1.9998825256975037,0.2168421052631579,0.621,-0.9727325468961516,2.273,2,4,False,True,False,False,False,False,True
1.0,2,0,2,3,3,-0.1985315712187959,0.8708771929824561,0.993,-1.192032488880294,0.667,3,1,True,False,False,False,False,False,False
0.0,2,2,4,2,2,0.08458149779735682,0.13964912280701755,1.148,-0.698124153935409,0.667,1,4,False,True,False,False,False,False,True
1.0,5,3,2,2,3,-0.36542731277533036,-0.895438596491228,0.734,-1.1928060336491975,0.615,2,2,True,False,False,False,False,False,True
1.0,2,3,1,3,2,-0.1365051395007342,-0.895438596491228,0.789,-1.3107716109069811,0.6,2,1,True,False,False,False,False,False,False
0.0,2,4,6,2,3,-0.30155653450807635,0.009122807017543859,0.939,-0.9754399535873138,0.69,3,4,True,False,False,False,False,False,True
0.0,3,1,2,2,2,0.011277533039647578,0.2624561403508772,0.912,-1.0466060723264359,0.65,2,4,False,True,False,False,False,False,True
0.0,3,6,6,3,2,-0.27723935389133625,0.2736842105263158,0.343,-1.0102494681879715,0.636,2,0,False,True,False,False,False,False,False
1.0,4,2,3,3,3,-0.24751835535976505,-0.895438596491228,0.98,-1.2368980854766969,0.727,2,5,True,False,False,False,False,False,True
0.0,3,4,4,1,2,1.9682819383259913,0.17964912280701753,1.018,-0.8234384064977761,0.923,2,3,True,False,False,False,False,False,True
0.0,2,6,5,1,2,0.355712187958884,0.8449122807017544,0.435,-0.9630632372848579,0.167,2,3,False,True,False,False,False,False,True
0.0,3,5,4,1,2,-0.15447870778267253,0.14736842105263157,0.868,-0.9843357184297041,0.647,2,5,False,True,False,False,False,False,True
0.0,0,2,5,3,2,-0.009397944199706314,-0.10596491228070175,1.363,-0.8253722684200349,1.615,4,2,True,False,False,False,False,False,True
0.0,3,0,6,3,4,-0.1925403817914831,-0.39789473684210525,0.538,-1.0469928447108876,0.588,3,2,False,False,True,False,False,False,True
1.0,0,2,2,4,3,-0.10960352422907489,-0.15578947368421053,0.616,-1.2423128988590215,0.545,3,2,False,True,False,False,False,False,True
0.0,0,2,3,2,3,-0.1523641703377386,0.15368421052631578,0.581,-1.0334558112550765,0.875,4,1,True,False,False,False,False,False,True
0.0,2,2,4,3,3,-0.2573861967694567,-0.08701754385964912,0.969,-0.8362018951846838,1.6,3,1,True,False,False,False,False,False,False
0.0,4,0,4,1,0,2.087870778267254,-0.22666666666666666,0.769,-0.9866563527364146,1.125,2,3,False,True,False,False,False,False,True
0.0,1,1,4,2,2,-0.16634361233480177,0.16421052631578947,0.609,-0.9530071552891124,0.462,2,5,False,True,False,False,False,False,True
0.0,2,1,2,3,0,-0.11853157121879589,-0.29964912280701755,0.456,-0.9970992071166118,0.75,2,2,False,True,False,False,False,False,False
0.0,1,4,6,3,2,0.2867547723935389,0.07157894736842105,0.73,-0.9359891703732354,0.611,1,2,True,False,False,False,False,False,True
0.0,2,3,2,2,3,3.520352422907489,0.263859649122807,0.854,-1.0117965577257784,1.294,1,4,False,False,True,False,False,False,True
1.0,0,5,1,4,1,-0.36542731277533036,-0.895438596491228,1.038,-1.241539354090118,0.353,3,2,True,False,False,False,False,False,False
0.0,4,0,6,3,2,2.33151248164464,-0.07368421052631578,0.655,-1.134790175981435,1.125,2,3,True,False,False,False,False,False,True
0.0,1,0,2,3,2,-0.24375917767988253,0.608421052631579,1.53,-0.9120092825372268,1.0,2,1,True,False,False,False,False,False,False
0.0,2,1,5,1,3,0.07812041116005873,-0.3375438596491228,0.707,-1.0214658673370722,1.3,2,2,True,False,False,False,False,False,True
0.0,2,4,5,2,2,0.07729809104258444,0.2624561403508772,0.708,-0.9901373041964804,0.538,3,1,True,False,False,False,False,False,False
0.0,3,0,2,2,2,0.5830249632892804,-0.13614035087719298,0.701,-1.1185457358344615,1.444,3,1,False,False,True,False,False,False,False
0.0,4,4,6,3,2,-0.16,0.8098245614035088,0.617,-0.9715722297427963,1.357,2,0,False,False,False,False,False,False,False
1.0,0,2,1,3,3,-0.1404992657856094,-0.895438596491228,1.021,-1.1367240379036936,0.385,4,2,True,False,False,False,False,False,False
0.0,5,4,3,3,3,-0.26537444933920706,0.11087719298245614,0.923,-1.0752272287758653,3.5,3,3,True,False,False,False,False,False,True
0.0,3,0,6,1,3,0.08575624082232011,-0.11298245614035088,0.549,-0.8729452717076001,0.519,2,2,False,True,False,False,False,False,True
0.0,2,1,5,3,0,2.2383553597650514,-0.895438596491228,0.795,-0.9735060916650551,1.067,1,3,False,False,False,False,False,False,True
0.0,0,1,6,2,2,-0.22883994126284876,-0.895438596491228,0.814,-1.0315219493328176,0.684,3,2,True,False,False,False,False,False,True
0.0,4,4,4,3,0,0.21309838472834067,-0.17333333333333334,0.838,-0.9116225101527751,1.286,2,4,False,True,False,False,False,False,True
0.0,3,2,4,3,3,0.40881057268722465,0.21052631578947367,0.826,-1.0848965383871592,0.524,2,4,False,True,False,False,False,False,True
0.0,4,1,2,2,2,-0.25127753303964756,0.34596491228070175,0.759,-1.037323535099594,1.143,2,1,True,False,False,False,False,False,False
1.0,2,4,1,1,2,-0.1348604992657856,-0.895438596491228,0.898,-1.2202668729452717,1.0,2,3,False,True,False,False,False,False,True
0.0,4,1,4,2,0,-0.2688986784140969,-0.1887719298245614,0.84,-0.8837748984722491,0.737,2,1,True,False,False,False,False,False,False
0.0,4,1,5,2,2,1.542790014684288,0.8456140350877193,1.302,-0.8323341713401663,1.214,2,4,False,False,False,False,False,False,True
0.0,4,2,3,1,3,-0.04029368575624082,-0.12350877192982457,0.587,-1.0655579191645717,1.0,2,2,True,False,False,False,False,False,False
0.0,1,4,4,3,2,3.520352422907489,0.11508771929824561,1.117,-0.8988590214658674,2.4,2,4,False,True,False,False,False,True,True
0.0,4,2,4,3,0,2.169632892804699,0.6259649122807017,0.859,-0.9421775285244633,1.667,2,4,False,False,True,False,False,False,True
0.0,1,1,5,2,3,0.11829662261380323,0.30526315789473685,1.434,-0.848191839102688,1.625,3,2,True,False,False,False,False,False,False
1.0,2,2,3,3,1,0.1814977973568282,-0.895438596491228,1.129,-1.156449429510733,0.273,3,0,True,False,False,False,False,False,False
0.0,0,4,3,1,2,-0.18913362701908956,0.5073684210526316,2.145,-0.566621543221814,1.538,4,2,True,False,False,False,False,False,True
0.0,0,1,2,1,0,0.09550660792951542,-0.0014035087719298245,1.015,-0.7824405337458905,0.783,4,4,True,False,False,False,False,False,True
1.0,2,2,3,3,3,2.6522173274596184,-0.895438596491228,0.953,-1.1212531425256236,0.786,2,5,True,False,False,False,False,False,True
0.0,4,4,6,3,2,-0.14179148311306902,0.8708771929824561,0.771,-1.0674917810868303,0.765,2,1,False,True,False,False,False,False,False
1.0,4,4,6,2,2,-0.23694566813509546,0.6631578947368421,0.491,-1.1989943918004256,0.235,3,0,True,False,False,False,False,False,False
0.0,3,6,2,2,3,-0.3111894273127753,0.07017543859649122,0.89,-0.7805066718236318,0.607,3,0,True,False,False,False,False,False,False
0.0,3,4,2,3,2,1.1743906020558004,0.29964912280701755,0.955,-1.0156642815702959,0.588,2,3,False,True,False,False,False,False,True
0.0,4,6,2,3,2,-0.23823788546255506,0.23298245614035087,0.587,-0.9943918004254496,0.571,2,0,False,True,False,False,False,False,False
0.0,2,6,3,4,3,1.395359765051395,0.2849122807017544,0.631,-0.8973119319280604,1.118,3,3,True,False,False,False,False,False,True
0.0,2,4,5,1,2,1.000763582966226,0.3101754385964912,0.607,-1.145619802746084,0.556,2,2,False,False,True,False,False,False,True
0.0,2,3,6,3,0,2.1931277533039646,0.3775438596491228,1.178,-0.8315606265712628,2.083,2,3,False,True,False,False,False,False,True
0.0,0,2,5,1,3,-0.14895741556534509,-0.3080701754385965,1.859,-0.9572616515180816,1.417,3,2,True,False,False,False,False,False,True
0.0,2,2,5,3,2,-0.17069016152716593,0.6603508771929825,0.799,-0.7302262618449042,0.783,3,2,True,False,False,False,False,False,True
0.0,0,2,5,2,3,-0.29333333333333333,-0.018245614035087718,0.728,-1.0408044865596597,0.632,4,2,True,False,False,False,False,False,False
0.0,1,2,2,3,0,-0.36542731277533036,-0.4863157894736842,0.888,-1.0210790949526203,1.0,1,1,False,False,True,False,False,False,False
0.0,3,2,2,3,2,0.5736270190895741,0.09964912280701754,0.612,-0.9978727518855154,0.368,2,2,False,True,False,False,False,False,True
0.0,0,2,5,2,3,1.2204405286343611,0.720701754385965,0.804,-1.140978534132663,2.0,2,5,False,True,False,False,False,True,True
0.0,2,1,5,3,2,-0.27348017621145376,0.047017543859649125,0.869,-0.9905240765809321,1.308,2,3,True,False,False,False,False,False,True
0.0,3,5,6,3,0,0.1388546255506608,0.2112280701754386,0.657,-0.9069812415393541,0.444,2,3,False,False,False,False,False,False,True
0.0,4,3,2,2,3,3.520352422907489,0.5508771929824562,0.722,-0.9858828079675112,0.455,2,3,True,False,False,True,False,False,True
0.0,3,1,5,2,2,0.28616740088105724,-0.10245614035087719,0.963,-0.8528331077161091,0.76,1,3,True,False,False,False,False,False,True
0.0,2,4,3,3,0,2.3109544787077825,0.3024561403508772,0.816,-0.8590214658673371,0.538,3,5,True,False,False,False,False,False,True
0.0,3,2,4,1,1,1.279295154185022,-0.895438596491228,0.742,-0.7077934635467028,0.536,1,0,True,False,False,False,False,False,False
0.0,4,4,6,3,2,2.0074008810572685,0.5291228070175439,0.776,-1.035389673177335,0.438,2,4,False,True,False,False,False,False,True
0.0,2,4,2,3,2,1.1740381791483112,-0.895438596491228,0.788,-0.9139431444594855,0.423,3,5,False,True,False,False,False,False,True
0.0,4,1,2,1,1,0.603230543318649,0.8414035087719298,0.697,-0.9665441887449236,2.1,2,1,True,False,False,False,False,False,False
0.0,2,2,2,2,2,0.05380323054331865,-0.24280701754385964,0.885,-1.101914523303036,1.154,4,2,True,False,False,False,False,False,True
0.0,0,4,3,2,0,-0.34455212922173273,-0.1607017543859649,0.984,-0.9707986849738929,1.2,4,3,True,False,False,False,False,False,True
0.0,2,1,5,2,2,1.7112481644640234,-0.895438596491228,0.656,-1.0500870237865016,0.611,3,3,False,True,False,False,False,False,True
0.0,3,4,5,6,2,-0.2102790014684288,0.6645614035087719,1.32,-0.6985109263198608,1.0,3,1,True,False,False,False,False,False,False
1.0,3,4,2,3,3,0.434654919236417,0.07368421052631578,0.798,-1.2457938503190873,0.833,3,5,True,False,False,False,False,False,True
0.0,2,4,2,3,2,1.1150660792951541,0.616140350877193,1.084,-0.9406304389866563,1.417,1,0,False,True,False,False,False,False,False
0.0,3,2,5,3,2,0.08399412628487518,0.6266666666666667,0.374,-1.0365499903306903,0.5,3,3,True,False,False,False,False,False,True
0.0,0,0,4,2,1,-0.2501027900146843,0.4463157894736842,1.256,-0.8389093018758461,0.565,4,1,True,False,False,False,False,False,False
0.0,4,2,4,2,0,-0.20240822320117474,0.5571929824561404,0.541,-1.11158383291433,0.647,2,1,True,False,False,False,False,False,False
0.0,2,2,5,5,2,0.9361527165932453,0.18456140350877193,0.645,-1.057435699091085,0.833,2,4,True,False,False,False,False,False,True
0.0,0,4,4,2,1,0.1558883994126285,0.014736842105263158,1.012,-0.6830400309417908,0.719,4,2,True,False,False,False,False,False,True
0.0,3,4,3,2,3,3.520352422907489,-0.895438596491228,0.448,-1.0740669116225101,0.182,2,4,False,True,False,False,False,True,True
0.0,2,1,4,1,2,0.5990014684287812,0.45614035087719296,0.549,-1.0891510346161284,1.75,3,1,False,False,False,False,False,False,False
0.0,2,2,3,3,3,3.520352422907489,0.632280701754386,1.32,-1.0307484045639141,1.875,3,4,False,True,False,False,False,True,True
0.0,2,1,3,3,0,-0.17903083700440528,0.7719298245614035,1.252,-1.014117192032489,1.875,3,0,True,False,False,False,False,False,False
0.0,3,2,4,3,3,-0.15083700440528636,0.8708771929824561,0.952,-0.7952040224327983,0.944,1,3,True,False,False,False,False,False,True
0.0,1,1,3,2,2,0.17527165932452277,0.05543859649122807,0.685,-0.8323341713401663,0.581,3,5,True,False,False,False,False,False,True
0.0,2,5,3,3,2,-0.26502202643171807,0.383859649122807,0.617,-1.0570489267066332,1.444,2,1,True,False,False,False,False,False,False
0.0,3,5,6,2,2,1.039647577092511,0.8624561403508771,0.627,-0.9951653451943531,0.824,2,4,False,False,True,False,False,False,True
0.0,3,0,4,3,3,-0.027254038179148312,0.8708771929824561,0.944,-0.8818410365499904,1.0,2,1,True,False,False,False,False,False,False
0.0,3,4,5,2,0,-0.13756240822320118,-0.14526315789473684,0.581,-1.011023012956875,0.333,2,2,False,True,False,False,False,False,False
0.0,1,4,4,1,3,0.05439060205580029,0.6778947368421052,0.816,-1.066331463933475,1.0,2,1,False,True,False,False,False,False,False
0.0,4,1,4,1,0,-0.23259911894273128,0.23087719298245615,0.574,-1.047766389479791,0.643,1,1,False,True,False,False,False,False,False
0.0,1,4,3,1,2,-0.12663729809104257,0.35719298245614034,1.051,-1.1011409785341326,0.714,3,1,False,True,False,False,False,False,False
0.0,5,4,5,3,3,3.520352422907489,0.2968421052631579,0.771,-0.8783600850899246,0.727,2,5,False,False,False,False,False,True,True
0.0,1,2,6,3,2,-0.14531571218795888,0.39859649122807017,0.986,-0.8350415780313286,0.882,3,5,True,False,False,False,False,False,True
0.0,1,4,4,3,3,-0.23154185022026433,0.832280701754386,1.707,-0.9750531812028621,0.812,3,1,True,False,False,False,False,False,False
1.0,2,0,4,3,2,-0.19348017621145375,0.8708771929824561,0.821,-1.1228002320634307,0.444,3,2,True,False,False,False,False,False,True
0.0,3,2,3,2,1,-0.21227606461086637,0.7333333333333333,1.315,-0.9707986849738929,0.6,3,1,True,False,False,False,False,False,False
0.0,1,2,5,3,3,-0.2903964757709251,0.20701754385964913,1.031,-0.9800812222007349,1.0,4,1,True,False,False,False,False,False,True
0.0,4,4,5,1,2,0.20158590308370045,0.4673684210526316,1.027,-0.8447108876426224,0.87,2,1,False,True,False,False,False,False,False
0.0,2,1,6,3,0,0.3841409691629956,0.19929824561403509,0.827,-0.8961516147747051,0.786,2,3,True,False,False,False,False,False,True
0.0,3,4,6,3,3,-0.213568281938326,0.2919298245614035,0.62,-1.0361632179462386,0.692,3,4,False,True,False,False,False,False,True
1.0,1,1,2,4,3,-0.36542731277533036,-0.5185964912280702,0.819,-1.2314832720943725,0.182,3,2,True,False,False,False,False,False,True
0.0,0,2,3,1,2,1.3787958883994127,0.3045614035087719,1.223,-0.5209824018565075,1.227,3,4,True,False,False,False,False,False,True
0.0,1,4,3,2,3,3.520352422907489,-0.895438596491228,0.507,-1.0802552697737382,0.938,2,5,True,False,False,False,False,False,True
0.0,3,2,6,1,0,-0.22790014684287813,0.8161403508771929,1.269,-0.8385225294913943,1.833,3,1,True,False,False,False,False,False,False
